Id;Crea_Maj;Date
240901;1;2020-01-15
240913;1;2020-03-02
241561;1;2018-05-22
241591;1;2018-01-12
241665;1;2019-08-09
241846;1;2021-01-18
241863;1;2018-01-11
241930;1;2018-02-19
242048;1;2020-12-18
242241;1;2019-10-29
242252;1;2018-01-16
242253;1;2019-03-01
242255;1;2020-01-29
242258;1;2018-01-17
242266;1;2020-09-08
242517;1;2019-03-18
242973;1;2019-12-04
243003;1;2019-11-20
243148;1;2020-02-19
243169;1;2019-04-04
243204;1;2018-04-19
243205;1;2019-02-28
244907;1;2019-12-19
246216;1;2018-02-27
246335;1;2019-05-15
246699;1;2019-10-14
246739;1;2019-10-16
247234;1;2020-10-26
247357;1;2019-07-26
247842;1;2020-11-20
247865;1;2018-04-12
248137;1;2020-11-13
248280;1;2020-02-13
248498;1;2020-11-16
248886;1;2019-04-10
249027;1;2019-07-03
249291;1;2020-11-12
249674;1;2018-05-17
249675;1;2018-04-24
249763;1;2020-03-25
249775;1;2020-11-25
250880;1;2019-01-11
251739;1;2019-06-12
251813;1;2020-07-01
251959;1;2019-05-07
254751;1;2020-10-22
255085;1;2020-05-29
255096;1;2019-07-12
255566;1;2019-03-06
255930;1;2020-02-10
256001;1;2018-01-25
256082;1;2018-04-26
256177;1;2019-02-26
257246;1;2018-05-29
257261;1;2020-02-25
257264;1;2018-01-15
0;2;2019-11-29
6;2;2019-12-02
25;2;2019-12-03
27;2;2019-11-22
33;2;2007-09-10
64;2;2007-06-19
69;2;2007-01-18
116;2;2007-05-03
155;2;2006-11-10
233;2;2006-06-14
344;2;2008-02-22
432;2;2006-07-11
466;2;2008-02-21
467;2;2007-01-17
514;2;2007-01-03
594;2;2008-08-14
657;2;2006-08-28
687;2;2006-11-13
739;2;2011-09-21
961;2;1997-06-14
1125;2;2006-07-18
1141;2;2007-08-08
1280;2;2007-08-09
1316;2;2007-10-26
1327;2;1996-07-05
1331;2;2008-04-22
1426;2;2007-07-18
1438;2;2007-07-13
1445;2;2006-11-15
1502;2;2007-11-05
1517;2;2007-06-21
1520;2;2007-07-12
1557;2;2007-09-19
1645;2;2006-11-16
1646;2;2007-07-20
1650;2;2019-04-12
1894;2;2006-07-17
1911;2;2007-01-04
2077;2;2019-01-22
2137;2;2007-01-09
2167;2;2019-07-09
2169;2;2008-01-23
2183;2;2013-03-27
2233;2;2019-09-04
2315;2;2007-12-03
2319;2;2019-10-24
2329;2;2008-08-18
2825;2;2007-07-23
2898;2;2006-08-07
2931;2;2007-08-13
2957;2;2006-08-08
3185;2;2019-10-09
3444;2;2020-07-07
3559;2;2006-07-26
3651;2;2011-05-09
3680;2;2011-05-03
3685;2;2006-11-24
3787;2;2006-11-27
3838;2;2006-11-28
4121;2;2007-03-07
4188;2;2007-09-18
4299;2;2008-02-25
4328;2;2007-09-27
4332;2;2007-11-09
4337;2;2019-09-03
