Id;Crea_Maj;Date
792;2;2015-03-31
824;2;2019-05-23
861;2;2012-09-19
901;2;2019-07-10
912;2;2019-07-24
924;2;2015-08-19
952;2;2012-01-12
1033;2;2019-10-25
1051;2;2000-05-10
1057;2;1993-12-15
1064;2;2013-08-12
1073;2;2012-11-14
1074;2;2013-03-22
1075;2;2007-06-15
1076;2;2015-09-09
1104;2;1999-05-21
1109;2;1999-12-16
1170;2;2007-03-06
1186;2;2020-11-25
1267;2;2019-04-04
1277;2;1999-06-07
1410;2;1990-06-07
1612;2;2001-08-28
1670;2;2018-05-03
1702;2;2008-07-22
2042;2;2019-03-13
2191;2;2019-10-09
2223;2;2013-08-23
3002;2;2019-08-02
3153;2;2010-12-07
3337;2;2017-05-05
3363;2;2012-02-01
3367;2;2019-01-21
3463;2;2013-03-13
3566;2;2017-03-30
3570;2;2017-05-04
3572;2;2020-12-08
3607;2;2012-09-25
3610;2;2003-02-18
3653;2;2011-02-22
3662;2;2003-11-28
3677;2;2007-11-14
3704;2;2003-04-22
3789;2;2010-09-17
3806;2;2019-10-11
3813;2;2001-10-01
3946;2;2007-07-05
4055;2;2012-04-27
4142;2;2003-05-26
4145;2;2003-06-11
4165;2;2004-07-09
4183;2;2014-10-17
4206;2;2014-10-23
4225;2;2014-10-22
4237;2;2014-10-21
4275;2;2011-12-22
4375;2;2010-01-20
4404;2;2018-10-02
4523;2;2018-06-12
4728;2;2019-06-27
4740;2;2020-09-08
4745;2;2020-09-09
4846;2;2018-04-04
4862;2;2018-04-12
4873;2;2017-11-27
4874;2;2007-04-05
4971;2;2017-10-09
4972;2;2017-11-13
5064;2;2009-04-21
5087;2;2018-04-11
5091;2;2017-11-15
5131;2;2017-11-28
5334;2;2012-04-12
5335;2;2012-04-11
5360;2;2017-11-14
5361;2;2017-11-29
5384;2;2020-12-17
5524;2;2017-11-30
5611;2;2004-05-18
5642;2;2017-11-16
5721;2;2017-12-01
5727;2;2006-08-23
5760;2;2017-12-04
5799;2;2020-09-01
5950;2;2018-04-17
5963;2;2010-02-26
5984;2;2018-06-15
6033;2;2019-09-04
6222;2;2017-11-22
6299;2;2018-05-14
6326;2;2009-04-28
6365;2;2020-10-14
6367;2;2019-03-08
6384;2;2020-10-09
6390;2;2014-01-29
6391;2;2020-12-07
6402;2;2020-12-10
6440;2;2020-05-29
6442;2;2020-06-04
6496;2;2020-06-19
6500;2;2012-12-05
6519;2;2020-06-22
6583;2;2014-10-15
6652;2;2017-08-28
6654;2;2019-09-03
6716;2;2014-05-21
6745;2;2016-06-06
6772;2;2016-05-26
6795;2;2019-03-18
6824;2;2014-03-26
6828;2;2011-03-31
6862;2;2019-09-02
6914;2;2014-09-25
6926;2;2011-04-01
7182;2;2015-12-15
7361;2;2017-08-25
7467;2;2020-03-25
7531;2;2017-06-26
7538;2;2009-11-10
7562;2;2015-06-24
7570;2;2007-11-30
7756;2;2017-06-28
7780;2;2017-06-29
7811;2;2004-09-27
7830;2;2013-03-14
7944;2;2016-09-15
7956;2;2020-11-04
8006;2;2016-02-18
8259;2;2004-07-02
8308;2;2019-12-13
8333;2;2019-04-24
8337;2;2020-04-03
8427;2;2020-10-07
8451;2;2019-04-25
8479;2;2017-11-09
8555;2;2019-04-29
8559;2;2017-09-21
8561;2;2018-06-08
8587;2;2017-08-04
8669;2;2019-05-14
9037;2;2018-02-01
9097;2;2020-03-18
9169;2;2018-06-21
9216;2;2019-04-17
9237;2;2014-09-10
9607;2;2014-09-24
9609;2;2014-09-23
9794;2;2016-04-11
9845;2;2012-01-11
9960;2;2020-05-07
10008;2;2014-11-27
10076;2;2020-04-07
10126;2;2016-12-21
10132;2;2015-06-29
10192;2;2016-08-19
10653;2;2019-12-18
10686;2;2015-06-30
11019;2;2015-11-23
